CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Satisfaction Score,Card Type,Point Earned
718.0,France,Female,25,7,0.0,2,1,0,30380.12,0,2,PLATINUM,237
840.0,France,Female,43,7,0.0,2,1,0,90908.95,0,2,SILVER,645
630.0,Germany,Female,34,9,106937.1,2,1,0,138275.0,0,3,SILVER,624
643.0,Germany,Male,59,3,170331.4,1,1,1,32171.79,0,5,PLATINUM,838
654.0,Germany,Female,32,1,114510.9,1,1,1,126143.2,0,4,GOLD,224
582.0,France,Male,39,5,0.0,2,1,1,129892.9,0,4,DIAMOND,343
659.0,Spain,Male,32,3,107594.1,2,1,1,102416.8,0,3,DIAMOND,683
762.0,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,5,GOLD,929
568.0,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,4,PLATINUM,234
670.0,Spain,Male,25,6,0.0,2,1,1,78358.94,0,3,DIAMOND,723
613.0,France,Female,45,1,187842.0,2,1,1,147224.3,0,1,PLATINUM,482
539.0,France,Male,30,0,0.0,2,1,0,160979.7,0,4,DIAMOND,231
850.0,Spain,Female,57,8,126776.3,2,1,1,132298.5,0,3,GOLD,244
522.0,Spain,Male,34,9,126436.3,1,1,0,174248.5,1,3,GOLD,973
737.0,France,Male,41,1,101960.7,1,1,1,123547.3,0,5,SILVER,463
520.0,France,Male,58,3,0.0,2,0,1,32790.02,0,5,DIAMOND,253
706.0,Spain,Male,28,3,0.0,2,0,1,181543.7,0,3,SILVER,241
643.0,Germany,Female,45,2,150842.9,1,0,1,2319.96,1,5,PLATINUM,537
648.0,France,Female,50,9,102535.6,1,1,1,189543.2,0,5,DIAMOND,332
443.0,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,5,PLATINUM,390
628.0,Spain,Female,33,3,0.0,1,1,1,188193.3,0,4,GOLD,240
540.0,Germany,Female,42,9,87271.41,2,1,0,172572.6,0,1,PLATINUM,978
460.0,Germany,Female,35,8,102742.9,2,1,1,189339.6,0,5,DIAMOND,366
636.0,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,3,DIAMOND,356
593.0,France,Female,29,2,152265.4,1,1,0,34004.44,0,1,SILVER,907
801.0,Spain,Male,42,4,141947.7,1,1,1,10598.29,0,3,SILVER,687
611.0,Germany,Male,31,0,107884.8,2,1,1,183488.0,0,2,DIAMOND,388
802.0,Germany,Male,31,1,125013.7,1,1,1,187658.1,0,2,DIAMOND,579
717.0,Germany,Male,35,7,58469.37,2,1,1,172459.4,0,2,GOLD,793
769.0,France,Female,39,8,0.0,1,0,1,21016.0,0,3,GOLD,828
745.0,Germany,Male,45,10,117231.6,3,1,1,122381.0,1,2,GOLD,291
572.0,Spain,Male,35,4,152390.3,1,1,0,128123.7,0,4,GOLD,951
629.0,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,2,DIAMOND,952
687.0,Spain,Female,39,2,0.0,3,0,0,188150.6,1,2,GOLD,616
483.0,France,Female,50,9,0.0,2,1,1,111020.2,0,5,SILVER,706
690.0,France,Male,36,7,101583.1,2,1,0,123775.2,0,2,DIAMOND,423
492.0,Germany,Female,30,10,77168.87,2,0,1,146700.2,0,5,GOLD,552
709.0,Germany,Male,28,8,124695.7,2,1,0,145251.4,0,3,DIAMOND,665
705.0,Germany,Male,44,3,105935.0,1,1,0,82463.69,0,3,PLATINUM,351
611.0,Spain,Male,46,6,0.0,2,1,0,45886.33,0,4,DIAMOND,406
730.0,Spain,Male,62,2,0.0,2,1,1,186490.0,0,4,GOLD,594
709.0,Spain,Female,45,2,0.0,2,0,1,162922.7,0,1,PLATINUM,815
544.0,France,Female,21,10,161526.0,2,1,0,9262.77,0,2,PLATINUM,458
712.0,Germany,Female,29,7,147199.1,1,1,1,84932.4,0,3,SILVER,886
752.0,Germany,Male,38,3,183102.3,1,1,1,71557.12,0,3,SILVER,833
648.0,Spain,Male,46,9,127209.0,2,1,0,77405.95,1,4,GOLD,932
556.0,Spain,Male,38,8,0.0,2,0,0,417.41,1,3,GOLD,632
594.0,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,2,DIAMOND,431
645.0,Germany,Female,37,2,136925.1,2,0,1,153400.2,0,3,PLATINUM,739
557.0,France,Male,33,3,54503.55,1,1,1,371.05,0,5,SILVER,362
547.0,Germany,Male,32,8,155726.9,1,1,0,67789.99,0,2,SILVER,309
701.0,France,Female,39,9,0.0,2,0,1,145894.9,0,2,GOLD,513
605.0,France,Male,52,1,63349.75,1,1,0,108887.4,0,2,DIAMOND,437
593.0,Germany,Female,38,4,129499.4,1,1,1,154071.3,0,5,SILVER,337
751.0,Spain,Male,52,8,0.0,2,0,1,179291.9,0,5,SILVER,629
443.0,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,4,GOLD,858
685.0,France,Male,23,8,0.0,2,1,1,112239.0,0,2,SILVER,543
718.0,France,Male,36,9,0.0,1,1,0,45909.87,0,1,DIAMOND,939
538.0,Spain,Female,49,9,141434.0,1,0,0,173779.3,1,5,GOLD,797
611.0,Spain,Female,37,4,0.0,2,1,0,125696.3,0,4,SILVER,629
668.0,Germany,Male,37,10,152958.3,2,1,1,159585.6,0,2,SILVER,743
537.0,Germany,Female,41,3,138306.3,1,1,0,106761.5,0,5,DIAMOND,767
709.0,Spain,Male,23,10,0.0,2,0,0,129590.2,0,2,SILVER,246
850.0,France,Male,37,1,0.0,2,1,1,80006.65,0,2,PLATINUM,480
745.0,Spain,Female,31,3,124328.8,1,1,1,140451.5,0,5,GOLD,924
693.0,Germany,Female,41,9,181461.5,3,1,1,187929.4,1,3,GOLD,430
795.0,Spain,Male,35,8,0.0,2,1,0,167155.4,0,2,DIAMOND,708
626.0,Spain,Male,26,8,0.0,2,0,0,191420.7,0,4,PLATINUM,701
487.0,Germany,Female,61,5,110368.0,1,0,0,11384.45,1,2,DIAMOND,982
556.0,France,Female,39,9,89588.35,1,1,1,94898.1,0,1,DIAMOND,827
643.0,France,Female,46,6,0.0,2,0,0,106781.6,0,4,DIAMOND,597
605.0,France,Female,28,6,0.0,2,0,0,159508.5,0,1,DIAMOND,468
756.0,Germany,Female,60,3,115924.9,1,1,0,93524.19,1,3,DIAMOND,523
586.0,France,Female,37,2,0.0,2,1,0,87168.46,0,2,SILVER,650
535.0,Germany,Male,40,7,111756.5,1,1,0,8128.32,1,2,GOLD,567
678.0,France,Female,35,4,0.0,1,1,0,125518.3,0,1,DIAMOND,749
596.0,France,Male,39,9,0.0,1,1,0,48963.59,0,3,PLATINUM,390
648.0,France,Male,26,9,162923.9,1,1,0,98368.24,0,5,GOLD,922
492.0,Germany,Male,39,10,124576.7,2,1,0,148584.6,0,5,GOLD,560
702.0,France,Male,45,0,80793.58,1,1,1,27474.81,0,2,DIAMOND,994
486.0,Germany,Female,40,9,71340.09,1,1,0,76192.21,0,4,PLATINUM,530
568.0,Germany,Male,40,1,99282.63,1,0,0,134600.9,1,2,SILVER,818
619.0,Germany,Male,57,3,137946.4,1,1,1,72467.99,1,5,PLATINUM,367
724.0,Germany,Male,41,2,127892.6,2,0,1,199645.5,0,4,DIAMOND,393
548.0,Germany,Female,33,0,101084.4,1,1,0,42749.85,0,5,DIAMOND,860
545.0,Germany,Female,37,8,114754.1,1,1,0,136050.4,1,5,GOLD,958
683.0,France,Male,33,8,0.0,1,0,0,73564.44,0,4,PLATINUM,576
762.0,France,Female,51,3,99286.98,1,0,1,85578.63,0,5,SILVER,887
627.0,Germany,Female,30,4,79871.02,2,1,0,129826.9,0,4,DIAMOND,396
516.0,France,Male,35,10,104088.6,2,0,0,119666.0,0,1,GOLD,565
800.0,France,Female,38,2,168190.3,2,1,0,68052.08,0,3,SILVER,874
464.0,Germany,Female,42,3,85679.25,1,1,1,164104.7,0,3,SILVER,665
626.0,France,Female,35,3,0.0,1,0,0,80190.36,0,5,SILVER,680
790.0,France,Female,31,9,0.0,2,1,0,84126.75,0,1,DIAMOND,319
534.0,France,Female,34,7,121551.6,2,1,1,70179.0,0,3,SILVER,351
745.0,France,Male,46,2,122220.2,1,1,1,118024.1,0,3,DIAMOND,781
553.0,Spain,Male,47,3,116528.2,1,0,0,145704.2,1,2,DIAMOND,918
748.0,France,Female,26,1,77780.29,1,0,1,183049.4,0,3,GOLD,340
722.0,France,Male,37,2,0.0,1,0,0,120906.8,0,4,GOLD,625
501.0,France,Male,40,4,125832.2,1,1,1,100433.8,0,3,DIAMOND,923
675.0,France,Female,38,6,68065.8,1,0,0,138777.0,1,5,PLATINUM,543
778.0,Spain,Female,47,6,127299.3,2,1,0,124695.0,0,2,GOLD,859
494.0,Germany,Female,38,7,174937.6,1,1,0,40084.32,0,5,GOLD,794
850.0,France,Male,40,9,0.0,2,0,1,119232.3,0,2,GOLD,241
592.0,Spain,Male,31,7,110071.1,1,0,0,43921.36,0,3,GOLD,702
590.0,Spain,Female,44,3,139432.4,1,1,0,62222.81,0,4,PLATINUM,816
758.0,France,Female,39,6,127357.8,1,0,1,56577.0,0,4,SILVER,404
506.0,France,Male,36,5,0.0,2,1,0,164253.4,0,4,GOLD,299
733.0,France,Male,33,3,0.0,1,1,1,7666.73,0,1,SILVER,855
711.0,France,Male,38,3,0.0,2,1,0,68487.51,0,4,DIAMOND,886
514.0,Germany,Male,43,1,95556.31,1,0,1,199274.0,1,4,GOLD,774
637.0,Spain,Male,37,8,0.0,1,1,1,186062.4,0,1,DIAMOND,699
468.0,Germany,Male,29,1,111682.0,2,1,1,195711.2,0,3,GOLD,977
539.0,France,Male,39,3,0.0,2,1,0,36692.17,0,1,SILVER,426
509.0,Spain,Female,25,3,108738.7,2,1,0,106920.6,0,3,DIAMOND,595
662.0,France,Female,32,4,133950.4,1,1,1,48725.68,1,1,DIAMOND,368
818.0,Spain,Male,26,4,0.0,2,1,1,167036.9,0,3,SILVER,261
608.0,France,Male,33,9,89968.69,1,1,0,68777.26,0,3,GOLD,614
850.0,Spain,Female,32,9,0.0,2,1,1,18924.92,0,4,DIAMOND,765
816.0,Germany,Female,38,5,130878.8,3,1,0,71905.77,1,4,GOLD,961
536.0,France,Male,35,8,0.0,2,1,0,64833.28,0,2,GOLD,345
753.0,France,Male,35,3,0.0,2,1,1,184843.8,0,1,GOLD,330
631.0,Spain,Male,27,10,134169.6,1,1,1,176730.0,0,5,PLATINUM,863
703.0,France,Male,37,1,149762.1,1,1,0,20629.4,1,3,DIAMOND,371
774.0,France,Male,26,2,93844.69,1,1,0,28415.36,0,1,DIAMOND,282
785.0,France,Male,28,8,0.0,2,1,0,77231.27,0,2,SILVER,937
571.0,France,Female,33,1,0.0,2,1,0,102750.7,0,2,GOLD,722
621.0,Germany,Male,46,6,141078.4,1,0,0,34580.8,1,2,SILVER,956
605.0,Germany,Female,31,1,117992.6,1,1,1,183598.8,0,2,SILVER,496
611.0,France,Female,40,8,100812.3,2,1,0,147358.3,0,2,DIAMOND,927
569.0,France,Male,38,7,0.0,1,1,1,108469.2,0,5,SILVER,550
658.0,France,Male,29,4,80262.6,1,1,1,20612.82,0,2,GOLD,420
788.0,Spain,Male,34,6,156478.6,1,0,1,181196.8,0,3,DIAMOND,760
525.0,France,Female,23,5,0.0,2,1,0,160249.1,0,1,PLATINUM,225
798.0,France,Male,37,8,0.0,3,0,0,110783.3,0,4,SILVER,860
486.0,Germany,Male,37,9,115218.0,2,1,0,144995.3,0,1,GOLD,882
615.0,Spain,Male,61,9,0.0,2,1,0,150227.9,1,4,DIAMOND,683
730.0,France,Female,35,0,155470.6,1,1,1,53718.28,0,4,GOLD,500
641.0,France,Male,37,7,0.0,2,1,0,75248.3,0,2,PLATINUM,516
542.0,France,Male,39,3,135096.8,1,1,1,14353.43,1,2,PLATINUM,328
692.0,France,Male,30,2,0.0,2,0,1,130486.6,0,4,DIAMOND,751
714.0,Germany,Female,55,9,180075.2,1,1,1,100127.7,0,1,GOLD,652
591.0,Spain,Male,29,1,97541.24,1,1,1,196356.2,0,2,PLATINUM,850
710.0,France,Female,41,2,156067.1,1,1,1,9983.88,0,4,DIAMOND,678
639.0,France,Female,38,4,81550.94,2,0,1,118974.8,0,4,GOLD,860
531.0,France,Female,47,6,0.0,1,0,0,194998.3,1,2,SILVER,510
673.0,France,Female,38,2,170061.9,2,0,0,134901.3,1,5,PLATINUM,954
765.0,Germany,Male,36,8,92310.54,2,1,1,72924.56,0,3,DIAMOND,547
622.0,France,Female,32,6,169089.4,2,1,0,101058.0,0,5,SILVER,238
806.0,France,Male,40,5,80613.93,1,1,1,142838.6,0,1,SILVER,314
757.0,Germany,Male,26,8,121581.6,2,1,1,127059.0,0,5,SILVER,595
570.0,France,Female,58,8,0.0,1,0,1,116503.9,1,2,DIAMOND,257
555.0,Spain,Male,32,4,0.0,2,1,1,54405.79,0,4,DIAMOND,850
692.0,France,Male,54,5,0.0,2,1,1,88721.84,0,3,PLATINUM,552
774.0,France,Male,60,5,85891.55,1,1,0,74135.48,1,5,GOLD,540
638.0,Spain,Male,44,9,77637.35,2,1,1,111346.2,0,4,SILVER,343
543.0,Spain,Female,41,4,0.0,1,0,0,194902.2,0,5,PLATINUM,331
584.0,France,Male,31,5,0.0,2,1,0,31474.27,0,2,PLATINUM,568
691.0,Germany,Male,30,7,116927.9,1,1,0,21198.39,0,1,DIAMOND,813
684.0,Germany,Female,40,6,137326.7,1,1,0,186976.6,0,1,PLATINUM,530
733.0,France,Male,22,5,0.0,2,1,1,117202.2,0,3,DIAMOND,279
599.0,Spain,Female,37,2,0.0,2,1,1,143739.3,0,4,GOLD,516
524.0,Germany,Female,31,10,67238.98,2,1,1,161811.2,0,5,GOLD,685
632.0,Germany,Female,38,6,86569.76,2,1,0,98090.91,0,5,SILVER,435
735.0,Spain,Male,34,5,0.0,2,0,0,71095.41,0,1,PLATINUM,898
734.0,France,Male,34,6,133598.4,1,1,1,13107.24,0,4,DIAMOND,693
605.0,France,Female,51,3,136188.8,1,1,1,67110.59,1,1,PLATINUM,683
793.0,Spain,Male,38,9,0.0,2,1,0,88225.02,0,1,SILVER,690
468.0,France,Female,56,10,0.0,3,0,1,62256.87,1,3,PLATINUM,547
779.0,Germany,Male,37,7,120092.5,2,1,0,135925.7,0,1,GOLD,466
698.0,France,Male,48,4,101238.2,2,0,1,177815.9,1,1,GOLD,342
707.0,France,Male,58,6,89685.92,1,0,1,126471.1,0,2,GOLD,230
850.0,France,Female,35,1,211774.3,1,1,0,188574.1,1,2,PLATINUM,757
850.0,France,Male,56,7,131317.5,1,1,1,119175.5,0,3,SILVER,657
527.0,Spain,Male,37,5,93722.73,2,1,1,139093.7,0,3,PLATINUM,453
696.0,Germany,Male,32,8,101161.0,1,1,1,115916.6,0,4,DIAMOND,694
661.0,France,Male,48,3,120320.5,1,0,0,96463.25,0,5,PLATINUM,727
776.0,France,Female,31,2,0.0,2,1,1,112349.5,0,3,DIAMOND,304
701.0,France,Male,43,2,0.0,2,1,1,165303.8,0,2,SILVER,633
610.0,France,Male,26,8,0.0,2,1,0,166031.1,0,2,SILVER,989
572.0,Germany,Female,48,3,152828.0,1,1,0,38411.79,1,5,GOLD,352
673.0,France,Male,30,1,64097.75,1,1,1,77783.35,0,5,DIAMOND,936
519.0,Spain,Female,57,2,119035.4,2,1,1,29871.79,0,3,SILVER,689
702.0,Spain,Female,26,4,135219.6,1,0,1,59747.63,0,4,DIAMOND,267
729.0,France,Male,32,6,93694.42,1,1,1,79919.13,0,2,GOLD,613
543.0,Spain,Male,35,10,59408.63,1,1,0,76773.53,0,4,GOLD,480
550.0,France,Female,40,7,114355.0,1,1,0,54018.93,0,1,GOLD,951
608.0,France,Male,59,1,0.0,1,1,0,70649.64,1,4,DIAMOND,585
639.0,Germany,Male,35,10,128173.9,2,1,0,59093.39,0,3,PLATINUM,452
686.0,Spain,Male,34,9,0.0,2,1,0,127569.8,0,3,SILVER,358
564.0,Germany,Female,62,5,114931.4,3,0,1,18260.98,1,3,GOLD,771
745.0,Germany,Female,28,1,111071.4,1,1,0,73275.96,1,1,PLATINUM,238
833.0,France,Male,37,8,151226.2,2,1,1,136129.5,0,3,DIAMOND,633
622.0,France,Male,26,9,0.0,2,1,1,153237.6,0,3,PLATINUM,344
597.0,France,Female,42,4,64740.12,1,1,1,106841.1,0,5,SILVER,244
721.0,Spain,Male,51,0,169312.1,1,1,0,109078.4,1,2,PLATINUM,405
504.0,France,Female,49,7,0.0,3,0,1,87822.14,1,5,SILVER,408
842.0,Spain,Female,44,2,112652.1,2,1,0,126645.0,0,5,DIAMOND,939
587.0,France,Male,38,0,0.0,2,1,0,47414.15,0,3,DIAMOND,701
479.0,Germany,Female,30,7,143964.4,2,1,0,41879.99,0,4,SILVER,503
508.0,France,Male,49,7,122451.5,2,1,1,75808.1,0,3,GOLD,881
749.0,France,Male,24,1,0.0,3,1,1,47911.03,0,3,GOLD,758
721.0,Germany,Female,36,3,65253.07,2,1,0,28737.78,0,5,SILVER,751
674.0,Germany,Male,47,6,106901.9,1,1,1,2079.2,1,4,GOLD,363
685.0,Spain,Female,25,10,128509.6,1,1,0,121562.3,0,3,DIAMOND,560
417.0,France,Male,34,7,0.0,2,1,0,55003.79,0,4,SILVER,969
574.0,Germany,Male,33,3,129834.7,1,1,0,193131.4,0,5,SILVER,470
590.0,Spain,Female,51,3,154963.0,3,0,1,191932.3,1,1,SILVER,759
587.0,Germany,Male,40,5,138241.9,2,1,0,159418.1,0,5,SILVER,403
598.0,Germany,Male,41,3,91536.93,1,1,0,191468.8,1,1,SILVER,980
741.0,Spain,Male,53,3,0.0,2,1,1,38913.68,0,3,GOLD,245
584.0,Germany,Female,29,7,105204.0,1,0,1,138490.0,0,2,DIAMOND,453
650.0,Spain,Male,61,1,152968.7,1,0,1,82970.69,0,5,DIAMOND,683
607.0,Spain,Male,36,8,158261.7,1,1,1,76744.72,0,5,GOLD,863
509.0,France,Female,46,1,0.0,1,1,0,71244.59,1,2,DIAMOND,264
689.0,Spain,Female,38,6,121021.1,1,1,1,12182.15,0,3,SILVER,946
543.0,France,Male,36,4,0.0,2,1,1,141210.5,0,1,GOLD,354
438.0,Spain,Female,54,2,0.0,1,0,0,191763.1,1,3,SILVER,281
737.0,Germany,Male,31,5,121192.2,2,1,1,74890.58,0,2,PLATINUM,815
761.0,France,Male,31,7,0.0,3,1,1,166698.2,0,5,GOLD,753
601.0,France,Male,44,1,100486.2,2,1,1,62678.53,0,1,GOLD,650
651.0,France,Male,45,1,0.0,1,1,0,67740.08,1,3,SILVER,629
745.0,France,Male,35,9,92566.53,2,1,0,161519.8,0,4,SILVER,742
648.0,Spain,Female,49,10,0.0,2,1,1,159835.8,1,2,GOLD,314
848.0,Spain,Male,40,3,110930.0,1,1,1,30876.84,0,3,GOLD,844
546.0,France,Female,27,8,0.0,2,1,1,14858.1,0,2,SILVER,776
439.0,Spain,Female,32,3,138901.6,1,1,0,75685.97,0,4,DIAMOND,913
755.0,France,Male,30,4,123217.7,2,0,1,144183.1,0,3,GOLD,786
593.0,France,Female,41,6,0.0,1,1,0,65170.66,0,1,SILVER,939
701.0,France,Male,39,2,0.0,2,1,1,82526.92,0,4,DIAMOND,812
701.0,Spain,Male,36,8,0.0,2,1,0,169161.5,0,2,DIAMOND,689
607.0,Spain,Female,33,2,108431.9,2,0,1,109291.4,1,5,PLATINUM,647
586.0,Spain,Female,57,3,0.0,2,0,1,6057.81,0,4,PLATINUM,839
547.0,Germany,Female,30,9,72392.41,1,1,0,77077.14,0,3,PLATINUM,807
647.0,Germany,Female,51,1,119741.8,2,0,0,54954.51,1,3,SILVER,847
760.0,France,Female,51,2,100946.7,1,0,0,179614.8,1,4,DIAMOND,550
621.0,Spain,Male,53,9,170491.8,1,1,0,35588.07,1,3,PLATINUM,777
725.0,France,Male,44,5,0.0,1,1,1,117356.1,0,4,SILVER,865
526.0,France,Male,36,1,0.0,1,1,0,160696.7,0,1,PLATINUM,425
519.0,Spain,Female,47,6,157296.0,2,0,0,147278.4,1,1,PLATINUM,934
713.0,Germany,Female,38,7,144606.2,1,1,1,56594.36,1,1,SILVER,656
700.0,France,Male,38,8,134811.3,1,1,0,1299.75,0,1,DIAMOND,903
666.0,France,Female,34,9,115897.1,1,1,1,25095.03,0,1,SILVER,427
630.0,Spain,Male,32,4,82034.0,1,0,0,146326.5,0,5,GOLD,708
779.0,Spain,Female,26,4,174318.1,2,0,1,38296.21,0,2,PLATINUM,625
611.0,Germany,Female,41,2,114206.8,1,1,0,164061.6,0,1,DIAMOND,645
685.0,Spain,Male,43,9,0.0,2,1,0,107811.3,0,4,SILVER,808
646.0,Germany,Male,39,9,111574.4,1,1,1,30838.51,0,2,PLATINUM,525
683.0,Germany,Female,57,5,162448.7,1,0,0,9221.78,1,5,SILVER,746
484.0,Germany,Female,34,4,148249.5,1,0,1,33738.27,0,3,DIAMOND,774
601.0,France,Female,43,8,0.0,3,0,1,110916.2,1,4,SILVER,343
762.0,Spain,Female,26,7,123709.5,2,1,1,169654.6,0,4,PLATINUM,669
566.0,France,Male,30,5,0.0,1,1,0,54926.51,1,4,DIAMOND,817
702.0,France,Male,37,10,150525.8,1,1,1,94728.49,0,4,DIAMOND,541
601.0,France,Male,29,9,0.0,1,1,1,80393.27,0,5,GOLD,418
699.0,France,Male,53,4,0.0,2,0,1,111308.0,0,1,PLATINUM,513
584.0,France,Male,28,10,0.0,2,1,0,19834.32,0,3,GOLD,706
699.0,France,Male,35,5,0.0,2,1,1,78397.24,0,2,SILVER,915
698.0,Germany,Female,51,2,111019.0,1,1,0,86410.28,0,4,DIAMOND,751
495.0,France,Male,30,10,129756.0,1,0,0,172749.7,0,2,DIAMOND,753
650.0,France,Female,27,6,0.0,2,1,0,1002.39,0,1,PLATINUM,789
667.0,Spain,Male,38,1,87202.38,1,1,1,77866.91,0,5,PLATINUM,955
688.0,Germany,Male,26,8,146133.4,1,1,1,175296.8,0,4,PLATINUM,866
727.0,Spain,Female,31,0,0.0,1,1,0,121751.0,1,2,SILVER,274
754.0,Spain,Male,39,6,170185.0,2,1,0,89593.26,0,2,DIAMOND,380
612.0,Germany,Female,62,8,140745.3,1,1,0,193437.9,1,5,GOLD,455
546.0,Spain,Male,42,7,139070.5,1,1,1,86945.0,0,3,DIAMOND,451
673.0,Spain,Female,37,8,0.0,2,1,1,183318.8,0,1,SILVER,603
593.0,France,Male,35,9,114193.2,1,1,0,71154.1,0,5,DIAMOND,660
656.0,Spain,Female,40,10,167878.5,1,0,1,151887.2,0,5,PLATINUM,806
535.0,Germany,Female,53,5,141616.6,2,1,1,75888.65,0,1,PLATINUM,577
678.0,Germany,Male,36,3,145747.7,2,0,1,89566.74,0,1,SILVER,824
477.0,Spain,Female,48,2,129120.6,1,0,1,26475.79,0,3,GOLD,238
850.0,Spain,Male,35,7,110349.8,1,0,0,126355.8,0,2,PLATINUM,445
427.0,France,Male,29,1,141325.6,1,1,1,93839.3,0,5,GOLD,589
752.0,France,Male,49,2,78653.84,1,1,0,7698.6,0,2,SILVER,989
649.0,France,Male,47,1,0.0,2,1,1,145593.9,0,4,GOLD,908
799.0,Spain,Female,28,3,142253.7,1,1,0,45042.56,0,1,SILVER,395
589.0,France,Female,61,1,0.0,1,1,0,61108.56,1,4,SILVER,923
583.0,Germany,Female,54,6,115988.9,1,1,0,57553.98,1,5,DIAMOND,878
839.0,Spain,Female,33,10,75592.43,1,1,0,62674.42,0,3,PLATINUM,497
540.0,Germany,Male,44,3,164113.0,2,1,1,12120.79,0,5,SILVER,778
850.0,France,Male,31,6,67996.23,2,0,0,50129.87,1,3,DIAMOND,895
696.0,Spain,Female,51,5,0.0,2,1,0,55022.43,0,4,SILVER,509
660.0,Spain,Female,33,1,0.0,2,0,0,117834.9,0,1,PLATINUM,485
682.0,France,Male,48,1,138778.2,1,0,1,168840.2,0,5,SILVER,229
744.0,France,Female,43,10,147832.2,1,0,1,24234.11,0,3,SILVER,982
785.0,France,Female,36,4,135438.4,1,0,0,190627.0,0,4,SILVER,834
752.0,Spain,Male,48,5,116060.1,1,1,0,156618.4,1,5,PLATINUM,265
706.0,France,Female,29,5,112564.6,1,1,0,42334.38,0,5,PLATINUM,819
583.0,France,Female,27,1,125406.6,1,1,1,110784.4,0,1,PLATINUM,992
660.0,Germany,Female,39,5,135135.0,1,1,0,173683.0,1,1,DIAMOND,816
819.0,France,Female,39,9,133102.9,1,1,0,27046.46,1,2,SILVER,444
673.0,France,Female,34,8,42157.08,1,1,0,20598.59,1,2,SILVER,611
752.0,France,Female,30,3,0.0,2,1,1,104991.3,0,4,SILVER,974
578.0,France,Male,38,7,82259.29,1,1,0,8996.97,0,1,DIAMOND,325
438.0,France,Female,36,4,0.0,2,1,0,64420.5,0,3,SILVER,660
652.0,France,Male,38,6,0.0,2,1,1,145700.2,0,2,PLATINUM,691
629.0,France,Female,49,4,0.0,2,1,1,196335.5,0,5,PLATINUM,921
720.0,France,Male,52,7,0.0,1,1,1,14781.12,0,1,GOLD,678
668.0,France,Male,42,3,150461.1,1,1,0,108139.2,0,1,DIAMOND,335
459.0,Germany,Male,48,4,133994.5,1,1,1,19287.06,1,5,DIAMOND,661
729.0,Spain,Male,31,8,164870.8,2,1,1,9567.39,0,4,PLATINUM,249
498.0,Germany,Male,25,8,121702.7,1,1,1,132210.5,0,4,DIAMOND,793
549.0,Spain,Male,25,6,193858.2,1,0,1,21600.11,0,3,PLATINUM,737
601.0,Germany,Female,54,1,131040.0,2,1,1,199661.5,0,1,DIAMOND,929
751.0,France,Female,30,6,0.0,2,1,0,15766.1,0,2,DIAMOND,633
632.0,Germany,Female,41,3,81877.38,1,1,1,33642.21,0,3,SILVER,532
694.0,Spain,Male,57,8,116326.1,1,1,1,117704.7,0,2,SILVER,988
678.0,France,Male,31,2,0.0,2,1,1,58803.28,0,1,DIAMOND,888
695.0,France,Male,46,4,0.0,2,1,1,137537.2,0,2,PLATINUM,499
661.0,France,Female,41,1,0.0,2,0,1,131300.7,0,1,PLATINUM,671
661.0,France,Male,33,9,0.0,2,1,1,84174.81,0,2,DIAMOND,873
559.0,France,Female,31,3,127070.7,1,0,1,160941.8,0,2,PLATINUM,665
503.0,France,Male,29,3,0.0,2,1,1,143955.0,0,1,DIAMOND,927
695.0,Spain,Male,46,3,122549.6,1,1,1,56297.85,0,3,SILVER,520
640.0,France,Female,42,5,176099.1,1,1,1,8404.73,0,5,PLATINUM,380
624.0,Germany,Female,48,3,122388.4,2,0,0,30020.09,0,2,PLATINUM,300
667.0,France,Male,42,9,0.0,2,0,1,58137.42,0,3,GOLD,300
642.0,France,Male,26,0,0.0,1,0,0,47472.68,0,5,SILVER,616
640.0,Spain,Female,32,6,118879.4,2,1,1,19131.71,0,2,PLATINUM,869
529.0,Spain,Male,35,5,0.0,2,1,1,187288.5,0,2,PLATINUM,395
563.0,France,Female,39,5,0.0,2,1,1,17603.81,0,1,SILVER,336
593.0,Spain,Female,37,4,88736.44,2,1,0,67020.03,0,5,PLATINUM,910
739.0,Germany,Male,45,7,102703.6,1,0,1,147802.9,1,3,SILVER,827
684.0,Spain,Female,37,3,0.0,2,1,0,44255.65,0,4,SILVER,866
482.0,France,Male,55,5,97318.25,1,0,1,78416.14,0,5,GOLD,408
591.0,Spain,Male,58,5,128468.7,1,0,1,137254.6,0,2,GOLD,515
651.0,Germany,Female,41,4,133432.6,1,0,1,151303.5,0,3,SILVER,807
749.0,Germany,Female,40,8,141782.6,2,0,0,86333.63,0,3,DIAMOND,678
583.0,France,Male,24,9,135125.3,1,0,0,89801.9,0,5,SILVER,304
661.0,Spain,Male,42,2,178820.9,1,0,0,29358.57,1,1,PLATINUM,426
715.0,France,Female,31,2,112212.1,2,1,1,181600.7,0,5,PLATINUM,641
